TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20141008142126,59,3,26,-1,1,3,3,0,0,0,-1
20141008142224,69,1,24,-1,1,2,2,0,0,0,-1
20141008142329,59,4,33,10,0,3,-1,0,0,0,0
20141008142481,76,4,39,5,0,7,-1,0,0,0,0
20141009140019,80,4,26,4,1,2,2,0,0,0,0
20141009140022,59,4,42,20,0,4,-1,0,0,0,0
20141009140047,63,3,33,-1,0,4,-1,0,0,0,-1
20141009140047,66,1,40,-1,0,5,-1,0,0,0,-1
20141009140110,53,2,33,-1,0,3,-1,0,0,0,-1
20141009140112,47,4,33,2,0,4,-1,0,0,0,0
20141009140112,48,3,34,-1,0,5,-1,0,0,0,-1
20141009140130,85,4,47,3,0,3,-1,60,0,0,0
20141009140133,80,4,44,10,0,2,-1,60,0,0,0
20141009140133,70,4,44,10,0,3,-1,0,0,0,0
20141009140507,67,4,33,2,0,5,-1,0,0,0,0
20141009140549,80,2,43,-1,0,2,-1,60,0,0,-1
20141009140549,70,2,43,-1,0,3,-1,0,0,0,-1
20141009140549,70,1,43,-1,0,4,-1,0,0,0,-1
20141009140552,64,4,33,2,0,5,-1,0,0,0,0
20141009140557,85,4,44,6,0,2,-1,60,0,0,0
20141009140557,80,4,44,6,0,3,-1,60,0,0,0
20141009140557,70,3,44,-1,0,4,-1,0,0,0,-1
20141009140557,60,1,44,-1,0,5,-1,0,0,0,-1
20141009140557,75,4,44,5,0,6,-1,0,0,0,0
20141009140558,74,1,33,-1,0,4,-1,0,0,0,-1
20141009140580,72,1,42,-1,0,6,-1,0,0,0,-1
20141009140582,72,1,47,-1,0,3,-1,0,0,0,-1
20141009140582,85,1,56,-1,0,4,-1,60,0,0,-1
20141009140586,79,4,20,3,1,2,2,0,0,0,0
20141009140600,70,1,33,-1,0,2,-1,0,0,0,-1
20141009140624,85,3,34,-1,0,7,-1,60,0,0,-1
20141009140636,78,1,43,-1,0,2,-1,0,0,0,-1
20141009140636,80,1,43,-1,0,3,-1,0,0,0,-1
20141009140701,80,3,24,-1,1,3,3,0,0,0,-1
20141009140720,63,3,33,-1,0,5,-1,0,0,0,-1
20141009140720,62,1,34,-1,0,6,-1,0,0,0,-1
20141009140739,80,4,33,7,0,2,-1,0,0,0,0
20141009140740,77,4,43,10,0,2,-1,0,0,0,0
20141009140764,85,4,39,16,0,3,-1,60,0,0,0
20141009140764,69,2,43,-1,0,4,-1,0,0,0,-1
20141009140764,78,1,44,-1,0,5,-1,0,0,0,-1
20141009140798,78,2,34,-1,0,4,-1,0,0,0,-1
20141009140798,80,1,43,-1,0,5,-1,60,0,0,-1
20141009140814,72,3,47,-1,0,5,-1,0,0,0,-1
20141009140884,80,4,33,10,0,5,-1,60,0,0,0
20141009140884,85,4,34,10,0,6,-1,60,0,0,0
20141009140887,79,4,48,3,0,6,-1,0,0,0,0
20141009140887,80,4,47,3,0,7,-1,60,0,0,0
20141009140899,78,3,47,-1,0,4,-1,0,0,0,-1
20141009140909,74,4,33,15,0,2,-1,0,0,0,0
20141009140909,85,4,43,20,0,3,-1,60,0,0,0
20141009140910,85,4,39,2,0,3,-1,60,0,0,0
20141009140912,85,3,33,-1,0,3,-1,60,0,0,-1
20141009140919,85,3,43,-1,0,3,-1,60,0,0,-1
20141009140935,85,4,33,2,0,2,-1,60,0,0,0
20141009140938,62,4,49,6,0,7,-1,0,0,0,0
20141009140969,80,4,20,3,1,2,2,0,0,0,0
20141009140984,80,4,33,6,0,3,-1,60,0,0,0
20141009141004,85,4,26,20,1,3,3,0,0,0,0
20141009141127,80,4,26,11,1,3,3,0,0,0,0
20141009141168,85,3,39,-1,0,3,-1,60,0,0,-1
20141009141216,58,1,39,-1,0,3,-1,0,0,0,-1
20141009141216,63,2,40,-1,0,4,-1,0,0,0,-1
20141009141216,85,4,47,12,0,5,-1,60,0,0,0
20141009141230,80,4,47,2,0,4,-1,60,0,0,0
20141009141230,85,4,48,3,0,5,-1,60,0,0,0
20141009141243,78,1,33,-1,0,5,-1,0,0,0,-1
20141009141249,72,3,43,-1,0,3,-1,0,0,0,-1
20141009141272,70,1,20,-1,1,2,2,0,0,0,-1
20141009141283,78,4,43,5,0,3,-1,0,0,0,0
20141009141283,85,4,20,2,1,2,2,0,0,0,0
20141009141285,76,4,33,2,0,4,-1,0,0,0,0
20141009141285,76,4,34,2,0,5,-1,0,0,0,0
20141009141293,77,4,41,5,0,2,-1,0,0,0,0
20141009141293,79,4,42,5,0,3,-1,0,0,0,0
20141009141296,80,4,34,4,0,3,-1,60,0,0,0
20141009141296,85,4,39,11,0,4,-1,60,0,0,0
20141009141312,69,4,33,6,0,7,-1,0,0,0,0
20141009141312,73,3,34,-1,0,8,-1,0,0,0,-1
20141009141327,73,1,33,-1,0,2,-1,0,0,0,-1
20141009141343,67,4,33,4,0,6,-1,0,0,0,0
20141009141378,78,3,33,-1,0,3,-1,0,0,0,-1
20141009141378,79,3,34,-1,0,4,-1,0,0,0,-1
20141009141384,69,4,33,10,0,2,-1,0,0,0,0
20141009141384,75,4,34,10,0,3,-1,0,0,0,0
20141009141395,67,4,37,10,0,6,-1,0,0,0,0
20141009141403,72,4,56,2,0,2,-1,0,0,0,0
20141009141403,70,3,33,-1,0,3,-1,0,0,0,-1
20141009141437,70,4,20,20,1,2,2,0,0,0,0
20141009141478,72,3,37,-1,0,5,-1,0,0,0,-1
20141009141478,85,4,39,20,0,6,-1,60,0,0,0
20141009141486,73,3,38,-1,0,2,-1,0,0,0,-1
20141009141486,66,3,49,-1,0,3,-1,0,0,0,-1
20141009141487,65,4,20,2,1,2,2,0,0,0,0
20141009141547,66,1,47,-1,0,8,-1,0,0,0,-1
20141009141547,70,1,48,-1,0,9,-1,0,0,0,-1
20141009141560,80,4,33,13,0,6,-1,60,0,0,0
20141009141569,85,4,56,15,0,2,-1,0,0,0,0
20141009141569,85,4,56,6,0,3,-1,61,0,0,0
20141009141603,80,4,33,6,0,5,-1,60,0,0,0
20141009141603,80,4,41,3,0,6,-1,60,0,0,0
20141009141606,57,1,56,-1,0,5,-1,0,0,0,-1
20141009141606,80,1,56,-1,0,6,-1,60,0,0,-1
20141009141634,85,4,43,2,0,2,-1,0,0,0,0
20141009141634,80,4,43,3,0,3,-1,60,0,0,0
20141009141635,69,4,24,10,1,5,5,0,0,0,0
20141009141635,72,4,26,7,1,6,6,0,0,0,0
20141009141663,85,4,34,5,0,3,-1,60,0,0,0
20141009141695,80,4,47,3,0,3,-1,60,0,0,0
20141009141719,85,4,47,5,0,7,-1,60,0,0,0
20141009141732,85,4,40,6,0,4,-1,0,0,0,0
20141009141732,85,4,24,10,1,3,3,0,0,0,0
20141009141740,64,1,48,-1,0,3,-1,0,0,0,-1
20141009141760,57,4,38,6,0,4,-1,0,0,0,0
20141009141778,72,4,33,5,0,6,-1,0,0,0,0
20141009141778,77,4,34,5,0,7,-1,0,0,0,0
20141009141809,80,4,43,2,0,3,-1,60,0,0,0
20141009141809,85,3,43,-1,0,4,-1,61,0,0,-1
20141009141813,80,4,47,3,0,5,-1,60,0,0,0
20141009141813,85,3,48,-1,0,6,-1,0,0,0,-1
20141009141819,52,4,33,3,0,4,-1,0,0,0,42
20141009141819,76,1,47,-1,0,5,-1,0,0,0,-1
20141009141871,80,2,33,-1,0,5,-1,60,0,0,-1
20141009141880,75,1,33,-1,0,6,-1,0,0,0,-1
20141009141882,85,4,34,3,0,2,-1,60,0,0,0
20141009141929,71,4,33,3,0,6,-1,0,0,0,0
20141009141955,85,4,43,6,0,2,-1,60,0,0,0
20141009141955,85,4,43,5,0,3,-1,60,0,0,0
20141009141955,70,3,43,-1,0,4,-1,0,0,0,-1
20141009141955,70,4,43,3,0,5,-1,0,0,0,0
20141009141955,80,3,43,-1,0,6,-1,0,0,0,-1
20141009141979,79,3,47,-1,0,3,-1,0,0,0,-1
20141009141987,85,4,33,20,0,5,-1,60,0,0,0
20141009142003,80,1,47,-1,0,6,-1,60,0,0,-1
20141009142003,80,1,56,-1,0,7,-1,60,0,0,-1
20141009142008,71,1,37,-1,0,3,-1,0,0,0,-1
20141009142025,68,4,47,5,0,3,-1,0,0,0,0
20141009142041,67,4,33,10,0,3,-1,0,0,0,0
20141009142089,80,4,56,2,0,3,-1,60,0,0,0
20141009142089,85,4,38,3,0,4,-1,60,0,0,0
20141009142089,68,3,49,-1,0,5,-1,0,0,0,-1
20141009142108,85,1,56,-1,0,6,-1,60,0,0,-1
20141009142108,80,1,56,-1,0,7,-1,0,0,0,-1
20141009142108,80,1,56,-1,0,8,-1,0,0,0,-1
20141009142108,80,1,56,-1,0,9,-1,0,0,0,-1
20141009142108,68,1,33,-1,0,10,-1,0,0,0,-1
20141009142123,78,4,33,2,0,6,-1,0,0,0,0
20141009142124,80,4,47,5,0,2,-1,60,0,0,0
20141009142128,74,4,33,2,0,5,-1,0,0,0,0
20141009142131,85,4,34,10,0,3,-1,60,0,0,0
20141009142131,80,4,33,8,0,4,-1,60,0,0,0
20141009142138,71,4,43,2,0,2,-1,0,0,0,0
20141009142139,70,4,44,2,0,2,-1,0,0,0,0
20141009142188,85,4,43,2,0,3,-1,0,0,0,0
20141009142188,80,4,43,2,0,4,-1,60,0,0,0
20141009142188,78,4,43,2,0,5,-1,0,0,0,0
20141009142194,85,4,33,2,0,2,-1,60,0,0,0
20141009142200,40,4,43,10,0,2,-1,0,0,0,0
20141009142211,85,4,33,4,0,2,-1,60,0,0,0
20141009142229,85,4,35,2,0,2,-1,60,0,0,0
20141009142250,85,4,43,10,0,2,-1,60,0,0,0
20141009142260,71,4,44,2,0,3,-1,0,0,0,0
20141009142303,80,4,33,5,0,5,-1,60,0,0,0
20141009142304,59,4,24,14,1,2,2,0,0,0,0
20141009142360,76,4,20,10,1,2,2,0,0,0,0
20141009142387,79,4,20,7,1,2,2,0,0,0,0
20141009142388,85,4,48,4,0,3,-1,60,0,0,0
20141009142388,80,4,47,10,0,4,-1,0,0,0,0
20141009142389,80,1,43,-1,0,2,-1,60,0,0,-1
20141009142408,67,3,37,-1,0,3,-1,0,0,0,-1
20141009142449,66,4,30,3,1,2,2,0,0,0,0
20141009142465,85,4,33,4,0,4,-1,60,0,0,0
20141010140574,85,4,43,5,0,3,-1,60,0,0,0
20141010140574,75,4,43,4,0,4,-1,0,0,0,0
20141010140864,85,4,43,11,0,2,-1,60,0,0,0
20141010140864,74,4,43,2,0,3,-1,0,0,0,0
20141010140864,56,4,43,2,0,4,-1,0,0,0,0
20141010140884,85,4,33,4,0,3,-1,60,0,0,0
20141010141088,85,1,48,-1,0,4,-1,60,0,0,-1
20141010141237,75,4,56,3,0,2,-1,0,0,0,0
20141010141237,75,4,56,2,0,3,-1,0,0,0,0
20141010141237,75,1,56,-1,0,4,-1,0,0,0,-1
20141010141237,75,1,56,-1,0,5,-1,0,0,0,-1
20141010141237,75,1,56,-1,0,6,-1,0,0,0,-1
20141010141282,73,1,40,-1,0,4,-1,0,0,0,-1
20141010141430,68,4,43,4,0,2,-1,0,0,0,0
20141010141430,70,4,43,2,0,3,-1,0,0,0,0
20141010141510,85,4,34,4,0,3,-1,60,0,0,0
20141010141687,85,4,33,5,0,3,-1,60,0,0,0
20141010141883,85,1,44,-1,0,2,-1,60,0,0,-1
20141010141883,80,1,43,-1,0,3,-1,60,0,0,-1
20141010141883,85,1,43,-1,0,4,-1,60,0,0,-1
20141010141883,85,1,43,-1,0,5,-1,60,0,0,-1
20141010141883,78,1,43,-1,0,6,-1,0,0,0,-1
20141010142017,52,3,33,-1,0,4,-1,0,0,0,-1
20141010142147,73,4,24,5,1,2,2,0,0,0,0
20141010142403,77,3,47,-1,0,4,-1,0,0,0,-1
20141108142506,62,2,33,-1,0,6,-1,0,0,0,-1
20141108142506,62,2,34,-1,0,7,-1,0,0,0,-1
20141109140645,85,4,24,4,1,2,2,0,0,0,0
20141109140715,74,1,38,-1,0,2,-1,0,0,0,-1
20141109140746,73,1,20,-1,1,2,2,0,0,0,-1
20141109140810,85,4,41,3,0,6,-1,61,43,43,42
20141109140927,44,4,20,3,1,2,2,0,0,0,0
20141109140933,85,3,49,-1,0,2,-1,60,0,0,-1
20141109141008,70,1,44,-1,0,6,-1,0,0,0,-1
20141109141008,80,1,44,-1,0,7,-1,61,0,0,-1
20141109141008,40,1,44,-1,0,8,-1,0,0,0,-1
20141109141008,79,1,44,-1,0,9,-1,42,0,0,-1
20141109141008,80,1,44,-1,0,10,-1,61,0,0,-1
20141109141190,72,1,33,-1,0,5,-1,0,0,0,-1
20141109141190,54,1,56,-1,0,6,-1,0,0,0,-1
20141109141190,50,1,38,-1,0,7,-1,0,0,0,-1
20141109141190,85,4,41,10,0,8,-1,60,0,0,0
20141109141190,80,3,42,-1,0,9,-1,60,0,0,-1
20141109141213,65,3,44,-1,0,2,-1,0,0,0,-1
20141109141213,66,4,33,25,0,3,-1,0,0,0,0
20141109141213,69,4,34,25,0,4,-1,0,0,0,0
20141109141383,70,1,56,-1,0,5,-1,0,0,0,-1
20141109141383,70,1,56,-1,0,6,-1,0,0,0,-1
20141109141383,70,1,56,-1,0,7,-1,0,0,0,-1
20141109141383,70,1,56,-1,0,8,-1,0,0,0,-1
20141109141383,60,1,56,-1,0,9,-1,0,0,0,-1
20141109141573,85,4,43,2,0,2,-1,60,0,0,0
20141109141633,68,4,38,5,0,3,-1,0,0,0,0
20141109141668,85,3,33,-1,0,3,-1,60,0,0,-1
20141109141702,65,4,56,3,0,3,-1,0,0,0,0
20141109141702,60,3,56,-1,0,4,-1,0,0,0,-1
20141109141722,75,4,33,9,0,6,-1,0,0,0,0
20141109141722,80,4,34,9,0,7,-1,60,0,0,0
20141109141722,77,4,26,5,1,2,2,0,0,0,0
20141109141815,68,4,26,3,1,5,5,0,0,0,0
20141109141831,85,1,24,-1,1,4,4,0,0,0,-1
20141109141931,65,4,56,55,0,2,-1,0,0,0,0
20141109142006,62,4,43,30,0,2,-1,0,0,0,0
20141109142006,56,4,43,25,0,3,-1,0,0,0,0
20141109142021,85,4,47,2,0,3,-1,60,0,0,0
20141109142047,85,2,47,-1,0,4,-1,60,0,0,-1
20141109142047,85,2,48,-1,0,5,-1,60,0,0,-1
20141109142245,68,4,33,4,0,5,-1,0,0,0,0
20141109142463,73,4,47,3,0,5,-1,0,0,0,0
20141109142488,80,4,47,19,0,4,-1,0,0,0,0
20141110140004,62,4,33,10,0,4,-1,0,0,0,0
20141110140004,55,4,44,3,0,5,-1,0,0,0,0
20141110140019,85,1,33,-1,0,3,-1,60,0,0,-1
20141110140019,85,1,34,-1,0,4,-1,60,0,0,-1
20141110140042,85,4,33,8,0,3,-1,60,0,0,0
20141110140099,56,3,24,-1,1,2,2,0,0,0,-1
20141110140127,71,3,39,-1,0,5,-1,0,0,0,-1
20141110140127,85,4,47,3,0,6,-1,60,0,0,0
20141110140527,74,4,48,2,0,3,-1,0,0,0,0
20141110140612,80,4,35,14,0,2,-1,60,0,0,0
20141110140617,55,4,20,5,1,2,2,0,0,0,0
20141110140618,80,3,41,-1,0,2,-1,60,0,0,-1
20141110140618,80,3,41,-1,0,3,-1,60,0,0,-1
20141110140634,76,4,47,5,0,4,-1,0,0,0,0
20141110140637,85,3,44,-1,0,2,-1,60,0,0,-1
20141110140637,78,2,44,-1,0,3,-1,0,0,0,-1
20141110140646,63,3,44,-1,0,3,-1,0,0,0,-1
20141110140646,63,3,44,-1,0,4,-1,0,0,0,-1
20141110140646,63,3,44,-1,0,5,-1,0,0,0,-1
20141110140646,63,3,44,-1,0,6,-1,0,0,0,-1
20141110140646,63,3,44,-1,0,7,-1,0,0,0,-1
20141110140676,80,4,24,8,1,4,4,0,0,0,0
20141110140687,85,3,43,-1,0,4,-1,60,0,0,-1
20141110140702,80,1,33,-1,0,2,-1,60,0,0,-1
20141110140702,85,1,34,-1,0,3,-1,60,0,0,-1
20141110140764,85,4,43,5,0,2,-1,60,0,0,0
20141110140764,62,1,43,-1,0,3,-1,0,0,0,-1
20141110140807,85,4,20,2,1,2,2,0,0,0,0
20141110140809,80,1,56,-1,0,5,-1,0,0,0,-1
20141110140821,85,4,33,3,0,3,-1,60,0,0,42
20141110140856,77,4,33,3,0,5,-1,0,0,0,0
20141110140957,78,4,33,3,0,3,-1,0,0,0,42
20141110140957,80,4,34,3,0,4,-1,60,0,0,42
20141110140966,60,4,34,4,0,4,-1,0,0,0,0
20141110140968,78,1,39,-1,0,5,-1,0,0,0,-1
20141110140974,80,4,48,7,0,4,-1,60,0,0,0
20141110140975,80,4,43,15,0,2,-1,61,0,0,0
20141110140991,80,4,47,1,0,5,-1,60,0,0,0
20141110140991,80,4,48,2,0,6,-1,0,0,0,0
20141110141008,63,4,33,2,0,5,-1,0,0,0,0
20141110141016,69,4,24,2,1,2,2,0,0,0,0
20141110141061,80,4,33,10,0,4,-1,60,0,0,0
20141110141061,85,4,34,2,0,5,-1,60,0,0,0
20141110141065,72,2,47,-1,0,8,-1,0,0,0,-1
20141110141077,75,4,56,10,0,3,-1,0,0,0,0
20141110141092,80,4,56,2,0,4,-1,60,0,0,0
20141110141120,62,2,44,-1,0,5,-1,0,0,0,-1
20141110141128,68,3,43,-1,0,4,-1,0,0,0,-1
20141110141166,60,1,38,-1,0,5,-1,0,0,0,-1
20141110141173,85,3,47,-1,0,2,-1,60,0,0,-1
20141110141185,80,4,43,7,0,6,-1,60,0,0,0
20141110141208,80,4,43,3,0,2,-1,60,0,0,0
20141110141208,66,4,43,4,0,3,-1,0,0,0,0
20141110141208,78,4,43,7,0,4,-1,0,0,0,0
20141110141208,75,4,43,5,0,5,-1,0,0,0,0
20141110141208,69,4,43,4,0,6,-1,0,0,0,0
20141110141223,80,4,20,11,1,2,2,0,0,0,0
20141110141232,58,4,38,2,0,2,-1,0,0,0,0
20141110141240,80,4,43,9,0,2,-1,60,0,0,0
20141110141249,72,1,39,-1,0,4,-1,0,0,0,-1
20141110141249,77,1,40,-1,0,5,-1,0,0,0,-1
20141110141253,85,4,33,2,0,2,-1,60,0,0,0
20141110141259,78,1,47,-1,0,7,-1,0,0,0,-1
20141110141259,85,1,41,-1,0,8,-1,60,0,0,-1
20141110141276,40,4,24,10,1,2,2,0,0,0,0
20141110141277,85,1,43,-1,0,3,-1,60,0,0,-1
20141110141373,68,2,43,-1,0,5,-1,0,0,0,-1
20141110141373,80,2,43,-1,0,6,-1,0,0,0,-1
20141110141376,85,4,33,3,0,2,-1,60,0,0,0
20141110141401,85,3,42,-1,0,3,-1,60,0,0,-1
20141110141450,69,4,33,2,0,3,-1,0,0,0,0
20141110141450,85,4,47,2,0,4,-1,60,0,0,0
20141110141451,79,3,43,-1,0,3,-1,43,43,43,-1
20141110141466,80,2,43,-1,0,2,-1,0,0,0,-1
20141110141472,80,4,33,5,0,2,-1,60,0,0,0
20141110141479,64,4,34,3,0,6,-1,0,0,0,0
20141110141479,62,4,33,3,0,7,-1,0,0,0,0
20141110141540,59,4,24,5,1,2,2,0,0,0,0
20141110141540,58,4,24,5,1,3,3,0,0,0,0
20141110141596,80,4,33,3,0,2,-1,60,0,0,0
20141110141617,73,4,33,3,0,5,-1,0,0,0,0
20141110141627,85,4,33,5,0,3,-1,60,0,0,0
20141110141627,65,1,37,-1,0,4,-1,0,0,0,-1
20141110141628,58,4,34,2,0,4,-1,0,0,0,0
20141110141628,57,4,39,2,0,5,-1,0,0,0,0
20141110141690,80,4,33,4,0,5,-1,60,0,0,0
20141110141701,80,4,33,5,0,3,-1,60,0,0,0
20141110141703,85,1,39,-1,0,5,-1,60,0,0,-1
20141110141712,78,1,33,-1,0,5,-1,0,0,0,-1
20141110141712,85,4,41,2,0,6,-1,60,0,0,0
20141110141723,77,4,20,4,1,2,2,0,0,0,0
20141110141727,67,4,44,3,0,2,-1,0,0,0,0
20141110141776,65,4,39,6,0,4,-1,0,0,0,0
20141110141781,85,4,33,10,0,4,-1,60,0,0,0
20141110141803,85,4,48,5,0,2,-1,60,0,0,0
20141110141826,74,4,24,15,1,2,2,0,0,0,0
20141110141864,85,3,49,-1,0,3,-1,61,0,0,-1
20141110141880,85,4,24,7,1,2,2,0,0,0,0
20141110141890,85,4,44,5,0,6,-1,60,0,0,0
20141110141890,48,4,44,5,0,7,-1,0,0,0,0
20141110141913,75,1,33,-1,0,3,-1,0,0,0,-1
20141110141913,79,1,34,-1,0,4,-1,0,0,0,-1
20141110141945,85,4,44,2,0,7,-1,60,0,0,0
20141110141945,80,4,44,2,0,8,-1,60,0,0,0
20141110141966,85,4,39,6,0,3,-1,60,0,0,0
20141110141976,68,1,44,-1,0,3,-1,0,0,0,-1
20141110141976,70,1,44,-1,0,4,-1,0,0,0,-1
20141110141987,85,4,33,5,0,3,-1,60,0,0,0
20141110141987,77,1,44,-1,0,4,-1,0,0,0,-1
20141110141993,85,4,33,10,0,2,-1,60,0,0,0
20141110142005,80,4,24,4,1,2,2,0,0,0,0
20141110142024,85,3,44,-1,0,5,-1,60,0,0,-1
20141110142025,85,1,34,-1,0,5,-1,60,0,0,-1
20141110142033,79,4,33,4,0,2,-1,0,0,0,0
20141110142041,85,4,43,10,0,3,-1,60,0,0,0
20141110142041,76,4,33,3,0,4,-1,0,0,0,0
20141110142047,85,4,33,8,0,3,-1,60,0,0,0
20141110142052,58,4,43,5,0,3,-1,0,0,0,0
20141110142069,85,4,44,2,0,2,-1,60,0,0,0
20141110142069,78,1,44,-1,0,3,-1,0,0,0,-1
20141110142081,68,4,39,4,0,5,-1,0,0,0,0
20141110142094,85,4,43,3,0,6,-1,60,0,0,0
20141110142094,85,4,44,4,0,7,-1,60,0,0,0
20141110142094,71,4,34,2,0,8,-1,0,0,0,0
20141110142094,72,4,43,5,0,9,-1,0,0,0,0
20141110142096,85,4,48,5,0,5,-1,60,0,0,0
20141110142098,80,3,39,-1,0,5,-1,0,0,0,-1
20141110142099,85,4,43,5,0,3,-1,60,0,0,0
20141110142099,85,4,43,5,0,4,-1,60,0,0,0
20141110142116,51,4,24,4,1,2,2,0,0,0,0
20141110142125,85,4,34,6,0,3,-1,60,0,0,0
20141110142127,77,4,33,20,0,4,-1,0,0,0,0
20141110142127,69,3,39,-1,0,5,-1,0,0,0,-1
20141110142142,79,4,37,5,0,3,-1,0,0,0,0
20141110142142,70,4,49,5,0,4,-1,0,0,0,0
20141110142184,80,4,56,2,0,7,-1,0,0,0,0
20141110142184,75,4,56,2,0,8,-1,0,0,0,0
20141110142184,80,4,56,2,0,9,-1,0,0,0,0
20141110142189,69,4,49,5,0,3,-1,0,0,0,0
20141110142189,80,4,38,10,0,4,-1,60,0,0,0
20141110142189,78,4,38,6,0,5,-1,0,0,0,0
20141110142199,60,2,26,-1,1,4,4,0,0,0,-1
20141110142221,85,1,34,-1,0,2,-1,60,0,0,-1
20141110142230,68,4,34,11,0,5,-1,0,0,0,0
20141110142257,85,1,41,-1,0,3,-1,60,0,0,-1
20141110142257,77,1,41,-1,0,4,-1,0,0,0,-1
20141110142263,70,4,33,2,0,4,-1,0,0,0,0
20141110142268,79,1,33,-1,0,3,-1,0,0,0,-1
20141110142283,68,3,33,-1,0,5,-1,0,0,0,-1
20141110142341,77,4,33,5,0,3,-1,0,0,0,0
20141110142346,75,1,33,-1,0,2,-1,0,0,0,-1
20141110142347,80,4,39,4,0,5,-1,0,0,0,0
20141110142348,80,4,39,6,0,3,-1,60,0,0,0
20141110142364,77,4,47,4,0,3,-1,0,0,0,0
20141110142364,61,1,42,-1,0,4,-1,0,0,0,-1
20141110142367,76,4,33,15,0,2,-1,0,0,0,0
20141110142378,71,4,34,3,0,5,-1,0,0,0,0
20141110142388,79,4,56,2,0,2,-1,0,0,0,0
20141110142390,79,2,43,-1,0,2,-1,0,0,0,-1
20141110142390,75,3,43,-1,0,3,-1,0,0,0,-1
20141110142402,85,3,34,-1,0,3,-1,60,0,0,-1
20141110142402,78,3,33,-1,0,4,-1,0,0,0,-1
20141110142402,85,4,43,2,0,5,-1,60,0,0,0
20141110142402,80,4,43,4,0,6,-1,60,0,0,0
20141110142423,85,4,33,8,0,3,-1,60,0,0,0
20141110142428,69,2,36,-1,0,3,-1,0,0,0,-1
20141110142428,78,4,34,5,0,4,-1,0,0,0,0
20141110142485,76,4,33,3,0,5,-1,0,0,0,0
20141110142485,75,4,34,2,0,6,-1,0,0,0,0
20141111140076,85,4,34,3,0,6,-1,60,0,0,0
20141111140130,85,4,43,13,0,2,-1,60,0,0,0
20141111140556,85,4,33,10,0,6,-1,60,0,0,0
20141111140639,71,4,43,2,0,2,-1,0,0,0,0
20141111140662,85,4,39,9,0,3,-1,60,0,0,0
20141111140789,70,4,44,8,0,2,-1,0,0,0,0
20141111140792,80,3,43,-1,0,2,-1,0,0,0,-1
20141111140797,76,4,20,4,1,2,2,0,0,0,0
20141111140853,80,4,24,10,1,2,2,0,0,0,0
20141111140902,71,3,42,-1,0,4,-1,0,0,0,-1
20141111140958,85,4,33,2,0,4,-1,60,0,0,42
20141111141034,52,1,33,-1,0,6,-1,0,0,0,-1
20141111141041,70,4,33,3,0,6,-1,0,0,0,0
20141111141078,85,4,40,10,0,3,-1,60,0,0,0
20141111141078,77,4,33,20,0,4,-1,0,0,0,0
20141111141078,79,4,34,6,0,5,-1,0,0,0,0
20141111141148,71,4,20,50,1,2,2,0,0,0,0
20141111141164,85,4,33,3,0,2,-1,0,0,0,0
20141111141224,85,4,42,4,0,2,-1,60,0,0,0
20141111141467,85,3,43,-1,0,2,-1,60,0,0,-1
20141111141467,85,1,43,-1,0,3,-1,60,0,0,-1
20141111141467,85,3,43,-1,0,4,-1,60,0,0,-1
20141111141467,85,3,43,-1,0,5,-1,60,0,0,-1
20141111141474,69,4,33,2,0,3,-1,0,0,0,0
20141111141511,55,1,33,-1,0,5,-1,0,0,0,-1
20141111141511,54,1,34,-1,0,6,-1,0,0,0,-1
20141111141663,49,1,24,-1,1,2,2,0,0,0,-1
20141111141805,69,2,43,-1,0,2,-1,0,0,0,-1
20141111142022,78,4,20,2,1,2,2,0,0,0,0
20141111142088,80,3,48,-1,0,4,-1,60,0,0,-1
20141111142344,80,4,33,5,0,2,-1,60,0,0,0
20141111142344,80,4,34,5,0,3,-1,60,0,0,0
20141111142480,85,3,39,-1,0,3,-1,60,0,0,-1
20141111142480,85,3,40,-1,0,4,-1,60,0,0,-1
20141209141256,64,4,47,4,0,5,-1,0,0,0,0
20141209141256,67,4,48,2,0,6,-1,0,0,0,0
20141210140656,60,4,44,2,0,5,-1,0,0,0,0
20141210140670,79,4,33,10,0,2,-1,0,0,0,0
20141210140905,43,4,24,3,1,3,3,0,0,0,0
20141210141106,70,4,33,5,0,6,-1,0,0,0,0
20141210141170,64,4,34,20,0,3,-1,0,0,0,0
20141210141254,31,4,22,13,1,3,3,0,0,0,0
20141210141473,79,2,33,-1,0,2,-1,0,0,0,-1
20141210141713,85,4,33,5,0,3,-1,60,0,0,0
20141210141713,85,4,44,4,0,4,-1,60,0,0,0
20141210141713,85,3,44,-1,0,5,-1,60,0,0,-1
20141210141713,85,3,44,-1,0,6,-1,0,0,0,-1
20141210141946,66,1,26,-1,1,2,2,0,0,0,-1
20141210142139,85,4,33,3,0,2,-1,60,0,0,0
20141210142139,85,4,34,4,0,3,-1,60,0,0,0
20141210142143,80,4,33,8,0,2,-1,60,0,0,0
20141210142212,61,4,39,8,0,5,-1,0,0,0,0
20141210142292,67,1,33,-1,0,3,-1,0,0,0,-1
20141210142292,67,1,34,-1,0,4,-1,0,0,0,-1
20141210142440,56,3,43,-1,0,4,-1,0,0,0,-1
20141211140054,78,4,44,8,0,3,-1,0,0,0,0
20141211140084,85,4,33,2,0,3,-1,60,0,0,0
